customer_id,customer_name,product_category,purchase_amount,delivery_status,payment_status,customer_age,customer_gender,product_rating,shipping_region,loyalty_status,country
,Daniel Williams,appliances,133.0,delivered,completed,25.0,Female,1.0,South,Platinum,Russia
5227.0,Michael Williams,electronics,256.0,delivered,completed,63.0,Male,2.0,East,Gold,UK
5228.0,Michael Garcia,appliances,193.0,delivered,completed,,Female,2.0,South,Silver,Mexico
5229.0,Vidya Sharma,appliances,274.0,shipped,completed,46.0,Female,3.0,North,,India
5230.0,,appliances,296.0,shipped,pending,24.0,Female,1.0,North,Gold,Brazil
5231.0,Sarah Miller,books,88.0,delivered,pending,23.0,Female,1.0,North,Silver,Canada
5232.0,Jessica Johnson,electronics,,delivered,completed,23.0,Male,2.0,East,Gold,Japan
5233.0,Sarah Williams,appliances,86.0,,completed,29.0,Female,2.0,South,Platinum,
5234.0,Jessica Miller,,55.0,delivered,completed,39.0,Male,3.0,East,Platinum,France
,Michael Jones,clothing,178.0,delivered,,64.0,Female,1.0,East,Silver,
,Vivaan Singh,,168.0,,completed,43.0,Male,2.0,South,Gold,India
5237.0,Daniel Davis,clothing,46.0,delivered,completed,,Female,4.0,South,Platinum,UK
5238.0,Daniel Davis,books,91.0,delivered,completed,36.0,Female,1.0,West,Silver,Mexico
5239.0,Jessica Jones,appliances,267.0,,completed,,,4.0,West,Platinum,Italy
,Michael Davis,electronics,120.0,shipped,,52.0,Male,2.0,,Silver,Brazil
5241.0,Daniel Williams,appliances,209.0,delivered,completed,30.0,Male,3.0,South,Silver,France
5242.0,Daniel Johnson,books,115.0,delivered,completed,42.0,Male,2.0,North,Platinum,UK
5243.0,David Jones,clothing,,cancelled,completed,65.0,Female,2.0,East,Gold,China
5244.0,Emily Smith,books,36.0,delivered,completed,62.0,Female,4.0,East,Silver,Brazil
,David Williams,appliances,282.0,delivered,completed,49.0,Male,2.0,West,Platinum,USA
5246.0,Michael Johnson,electronics,126.0,,completed,47.0,Female,3.0,North,Platinum,France
,John Johnson,books,87.0,delivered,completed,38.0,Female,4.0,South,Platinum,Mexico
5248.0,David Williams,electronics,147.0,shipped,completed,59.0,Female,4.0,East,Silver,UK
5249.0,,books,115.0,delivered,completed,62.0,Male,3.0,North,Gold,Australia
5250.0,Sarah Brown,,20.0,delivered,completed,57.0,Female,4.0,East,Platinum,China
5251.0,Emily Smith,electronics,,delivered,completed,61.0,Female,3.0,East,Platinum,
5252.0,,clothing,200.0,delivered,completed,25.0,Male,4.0,East,Silver,Australia
5253.0,Jessica Johnson,electronics,254.0,delivered,completed,,,,South,Gold,South Africa
,Emily Jones,clothing,27.0,pending,completed,59.0,Female,2.0,South,Silver,Brazil
5255.0,Jessica Jones,appliances,46.0,delivered,cancelled,24.0,Female,1.0,,Gold,Mexico
5256.0,David Miller,appliances,165.0,delivered,completed,20.0,Male,4.0,South,Silver,
5257.0,Emily Smith,clothing,110.0,delivered,cancelled,54.0,,,,Gold,China
5258.0,Jennifer Miller,clothing,291.0,delivered,pending,20.0,Male,3.0,North,Platinum,Mexico
5259.0,Emily Brown,books,24.0,delivered,completed,35.0,Female,4.0,East,Silver,South Korea
5260.0,John Miller,books,101.0,delivered,cancelled,68.0,Male,2.0,West,Gold,Japan
5261.0,John Smith,books,,,completed,59.0,Male,3.0,North,Platinum,Japan
5262.0,Emily Jones,appliances,137.0,delivered,completed,26.0,Female,1.0,South,Platinum,Mexico
5263.0,Jessica Miller,books,100.0,delivered,completed,41.0,Male,3.0,South,Gold,Germany
5264.0,Michael Johnson,electronics,89.0,cancelled,completed,24.0,Female,3.0,North,Silver,Spain
5265.0,David Miller,electronics,134.0,,completed,50.0,Female,3.0,West,Platinum,France
5266.0,David Brown,books,282.0,delivered,completed,42.0,Female,1.0,East,Gold,USA
5267.0,Daniel Davis,electronics,161.0,delivered,completed,59.0,Female,1.0,North,Silver,Brazil
5268.0,Jennifer Garcia,appliances,226.0,delivered,completed,,Female,3.0,,Platinum,South Korea
,,electronics,130.0,delivered,completed,55.0,Male,,West,Gold,Russia
5270.0,Emily Brown,appliances,131.0,,completed,38.0,Female,,East,Platinum,Japan
5271.0,David Johnson,clothing,62.0,delivered,cancelled,55.0,,3.0,,Silver,
5272.0,Sarah Johnson,clothing,147.0,delivered,completed,57.0,Female,1.0,East,,Italy
,David Garcia,clothing,204.0,delivered,completed,35.0,Male,1.0,East,Platinum,
5274.0,John Johnson,clothing,248.0,delivered,completed,,,1.0,West,Silver,Japan
5275.0,Sarah Smith,,240.0,,completed,67.0,Male,2.0,East,Silver,South Africa
5276.0,Sarah Brown,books,136.0,delivered,completed,50.0,Male,,South,Gold,Italy
5277.0,John Smith,electronics,89.0,shipped,cancelled,,,4.0,East,Platinum,Canada
5278.0,Daniel Miller,appliances,89.0,cancelled,,42.0,Female,4.0,East,Platinum,South Korea
5279.0,Sarah Garcia,electronics,,delivered,,31.0,Male,2.0,,,France
5280.0,Sarah Brown,electronics,151.0,delivered,cancelled,37.0,Male,,North,Silver,Australia
5281.0,Jennifer Williams,appliances,75.0,delivered,cancelled,56.0,Male,1.0,South,Platinum,
5282.0,John Johnson,clothing,108.0,delivered,completed,37.0,Male,,East,Platinum,Australia
5283.0,John Davis,,,delivered,completed,24.0,Female,1.0,North,Gold,Brazil
5284.0,John Brown,clothing,150.0,delivered,completed,21.0,Male,1.0,South,Silver,UK
5285.0,,books,237.0,pending,completed,48.0,Female,1.0,,Gold,South Korea
5286.0,Daniel Johnson,appliances,195.0,delivered,,47.0,,4.0,South,Platinum,Australia
5287.0,Emily Smith,appliances,190.0,delivered,completed,54.0,Male,4.0,East,Silver,South Africa
5288.0,Jessica Brown,electronics,,,completed,38.0,Female,3.0,West,Silver,USA
,,books,148.0,delivered,completed,,Female,2.0,North,Gold,USA
5290.0,Aarav Singh,clothing,76.0,delivered,completed,69.0,Male,4.0,West,Silver,India
5291.0,David Jones,books,200.0,delivered,cancelled,20.0,Female,,East,Platinum,USA
5292.0,,appliances,265.0,,completed,30.0,Male,1.0,West,Platinum,Brazil
5293.0,Emily Garcia,appliances,163.0,,completed,24.0,Male,2.0,West,Platinum,Brazil
5294.0,Jennifer Johnson,electronics,70.0,delivered,completed,23.0,Male,1.0,North,Silver,South Africa
5295.0,Emily Williams,electronics,237.0,,pending,23.0,,2.0,West,Silver,
5296.0,John Williams,appliances,123.0,delivered,cancelled,51.0,Female,4.0,East,,Canada
5297.0,Jessica Johnson,clothing,74.0,delivered,completed,49.0,Male,2.0,East,Gold,Japan
5298.0,Sarah Smith,clothing,276.0,pending,completed,33.0,Male,1.0,West,Platinum,South Africa
5299.0,Michael Williams,books,175.0,delivered,cancelled,55.0,Female,4.0,North,Gold,Australia
5300.0,Daniel Brown,appliances,72.0,delivered,cancelled,25.0,Female,1.0,North,Platinum,Russia
,John Davis,appliances,206.0,delivered,completed,38.0,Male,1.0,,Gold,Russia
5302.0,Emily Williams,clothing,169.0,delivered,completed,28.0,Female,4.0,North,Gold,Mexico
5303.0,,clothing,283.0,delivered,completed,67.0,,2.0,West,Silver,
5304.0,Emily Smith,,269.0,shipped,completed,40.0,Female,3.0,West,Gold,China
5305.0,Jennifer Miller,electronics,230.0,delivered,cancelled,23.0,Female,3.0,South,,Germany
5306.0,Sarah Williams,appliances,44.0,shipped,completed,63.0,Female,2.0,West,Platinum,Australia
5307.0,Daniel Miller,appliances,171.0,pending,completed,32.0,Male,2.0,North,Gold,Germany
5308.0,Aditi Patel,clothing,43.0,cancelled,completed,28.0,,4.0,East,Gold,India
5309.0,Emily Miller,clothing,271.0,delivered,completed,44.0,Male,1.0,West,,USA
5310.0,Jessica Davis,electronics,79.0,cancelled,completed,32.0,Male,4.0,South,Platinum,South Africa
5311.0,David Williams,electronics,85.0,delivered,,,Male,4.0,South,,South Korea
5312.0,Daniel Smith,books,72.0,delivered,completed,55.0,Male,,,Gold,Australia
5313.0,Aditi Patel,appliances,125.0,delivered,cancelled,21.0,Female,1.0,South,Silver,India
5314.0,Daniel Williams,clothing,115.0,cancelled,completed,31.0,Female,2.0,North,Silver,South Africa
5315.0,Daniel Johnson,electronics,195.0,delivered,completed,62.0,Male,1.0,East,Gold,South Korea
5316.0,Emily Miller,books,58.0,delivered,completed,27.0,Female,,,Gold,Brazil
5317.0,Sarah Jones,books,187.0,delivered,completed,46.0,Male,2.0,West,Platinum,China
5318.0,Emily Williams,clothing,61.0,delivered,completed,29.0,Male,4.0,East,Platinum,
5319.0,David Williams,clothing,123.0,delivered,pending,57.0,Male,3.0,West,Silver,China
5320.0,Daniel Johnson,books,223.0,pending,completed,37.0,Female,1.0,West,Silver,Australia
5321.0,Michael Garcia,electronics,27.0,cancelled,completed,54.0,Female,4.0,South,Platinum,Germany
5322.0,Daniel Johnson,books,,shipped,completed,19.0,Female,4.0,South,Platinum,USA
5323.0,Jennifer Jones,,,delivered,completed,37.0,Female,3.0,North,Platinum,Spain
5324.0,Jessica Garcia,,229.0,delivered,completed,29.0,Male,1.0,East,Platinum,
5325.0,Jessica Smith,clothing,256.0,delivered,completed,55.0,Female,4.0,,Platinum,China
5326.0,Jennifer Johnson,electronics,68.0,delivered,completed,47.0,Female,4.0,West,Platinum,Italy
5327.0,Daniel Davis,electronics,134.0,delivered,completed,64.0,Female,1.0,South,Silver,Italy
,Sarah Smith,appliances,174.0,pending,completed,35.0,Male,1.0,South,Platinum,Spain
5329.0,,books,,delivered,completed,67.0,Male,4.0,South,Gold,India
5330.0,Daniel Davis,clothing,,shipped,completed,27.0,Female,,East,Gold,Italy
5331.0,Daniel Williams,books,218.0,cancelled,completed,24.0,Female,2.0,West,Gold,Italy
5332.0,Jessica Smith,books,90.0,delivered,completed,59.0,Female,4.0,East,Gold,Brazil
,Jessica Johnson,books,26.0,cancelled,completed,,Male,1.0,South,Silver,Russia
5334.0,Emily Jones,,219.0,pending,completed,65.0,Female,1.0,East,Gold,Mexico
5335.0,Michael Miller,,86.0,delivered,,46.0,Male,2.0,South,Silver,France
5336.0,John Williams,electronics,157.0,delivered,pending,68.0,Male,2.0,,Gold,Japan
5337.0,David Brown,,261.0,delivered,completed,52.0,,3.0,East,Platinum,
5338.0,Jennifer Williams,clothing,232.0,delivered,completed,56.0,,2.0,South,Platinum,Italy
5339.0,Vivaan Singh,clothing,200.0,delivered,completed,68.0,,1.0,West,Platinum,India
5340.0,Jennifer Miller,books,273.0,delivered,cancelled,29.0,,2.0,West,Platinum,South Korea
5341.0,,appliances,,delivered,completed,27.0,Female,4.0,East,Silver,Japan
5342.0,David Miller,appliances,106.0,delivered,completed,,Female,3.0,,Platinum,Italy
5343.0,Emily Johnson,appliances,,,pending,19.0,Male,3.0,,Platinum,Japan
5344.0,Michael Davis,books,110.0,delivered,completed,20.0,Female,1.0,East,Silver,Mexico
5345.0,Emily Johnson,,267.0,delivered,completed,31.0,Female,4.0,North,Gold,Canada
,Jennifer Miller,clothing,233.0,delivered,completed,64.0,Male,2.0,South,Silver,Australia
5347.0,Michael Garcia,,268.0,delivered,completed,37.0,Male,3.0,West,Gold,South Korea
5348.0,Jennifer Miller,,145.0,shipped,completed,62.0,Female,,West,Platinum,Brazil
5349.0,Jessica Jones,appliances,23.0,delivered,completed,66.0,Male,4.0,,Silver,Canada
,Aditi Sharma,electronics,107.0,delivered,cancelled,69.0,Female,,,Gold,India
,Vivaan Kumar,appliances,170.0,delivered,completed,21.0,Female,4.0,West,Silver,India
5352.0,Vidya Patel,books,195.0,delivered,cancelled,68.0,Female,1.0,East,Gold,India
5353.0,Jennifer Brown,,230.0,delivered,completed,43.0,Male,3.0,West,Platinum,China
5354.0,Sarah Johnson,appliances,278.0,delivered,completed,,Female,2.0,West,Platinum,China
5355.0,Sarah Williams,,110.0,shipped,cancelled,32.0,Male,4.0,East,Platinum,UK
5356.0,Michael Smith,books,,pending,completed,26.0,Male,1.0,,Gold,Spain
5357.0,Daniel Johnson,appliances,210.0,delivered,completed,20.0,Female,2.0,East,Platinum,China
5358.0,Michael Johnson,clothing,100.0,shipped,completed,,Female,4.0,North,Silver,Russia
,Jessica Johnson,electronics,157.0,,completed,56.0,Female,2.0,West,Gold,Germany
5360.0,Jennifer Smith,books,145.0,cancelled,cancelled,58.0,Male,3.0,West,Silver,China
5361.0,David Johnson,clothing,249.0,delivered,completed,47.0,Male,1.0,East,Gold,Italy
5362.0,,books,,delivered,completed,,Female,4.0,South,Gold,UK
5363.0,Sarah Brown,books,68.0,delivered,completed,34.0,,4.0,West,Silver,Japan
5364.0,Jennifer Brown,electronics,154.0,delivered,completed,20.0,Male,1.0,North,Platinum,Japan
5365.0,David Davis,books,48.0,pending,completed,26.0,Male,2.0,North,Silver,
5366.0,Michael Smith,electronics,67.0,,completed,25.0,Female,1.0,East,Platinum,Canada
5367.0,Vidya Patel,electronics,288.0,delivered,completed,26.0,Female,1.0,West,Silver,India
5368.0,John Jones,electronics,22.0,delivered,completed,34.0,Male,1.0,South,Gold,Germany
5369.0,Jennifer Jones,clothing,277.0,delivered,completed,41.0,Male,1.0,South,Silver,China
5370.0,David Miller,appliances,35.0,delivered,completed,25.0,Female,3.0,East,Silver,Mexico
5371.0,Daniel Smith,clothing,113.0,cancelled,,31.0,Male,4.0,West,Gold,
5372.0,Jennifer Williams,appliances,153.0,shipped,completed,33.0,Male,2.0,South,Platinum,Spain
5373.0,Jennifer Davis,appliances,152.0,delivered,,35.0,Female,2.0,East,Platinum,South Africa
5374.0,,electronics,51.0,delivered,completed,66.0,Female,1.0,West,Gold,Japan
5375.0,Daniel Williams,books,288.0,delivered,completed,41.0,Female,1.0,South,Platinum,USA
5376.0,Jennifer Garcia,electronics,44.0,,completed,56.0,Male,,North,,
,,books,78.0,cancelled,completed,69.0,Female,2.0,West,Platinum,Mexico
5378.0,Daniel Jones,appliances,232.0,delivered,completed,64.0,Male,3.0,East,,France
5379.0,Jessica Brown,electronics,175.0,shipped,,44.0,,1.0,South,Gold,Russia
5380.0,Jennifer Miller,books,295.0,delivered,completed,45.0,Female,2.0,South,Silver,UK
5381.0,Michael Williams,clothing,229.0,delivered,,24.0,Female,4.0,,Silver,Japan
5382.0,Sarah Garcia,books,76.0,cancelled,cancelled,,Female,3.0,West,Silver,South Africa
5383.0,Jessica Brown,electronics,204.0,delivered,completed,44.0,Female,3.0,West,Platinum,South Africa
5384.0,Emily Johnson,clothing,73.0,delivered,cancelled,51.0,,1.0,North,Silver,Spain
5385.0,Vivaan Sharma,books,228.0,delivered,completed,56.0,Male,,South,Platinum,India
5386.0,Daniel Miller,books,271.0,delivered,pending,36.0,Female,3.0,East,Platinum,Mexico
5387.0,Michael Johnson,,131.0,delivered,completed,23.0,Male,,North,Platinum,South Africa
5388.0,Michael Miller,books,25.0,cancelled,completed,47.0,Female,,South,Silver,Spain
5389.0,Sarah Jones,books,210.0,,completed,45.0,Male,4.0,South,Silver,South Korea
5390.0,,clothing,298.0,shipped,pending,29.0,Male,3.0,South,Silver,South Africa
5391.0,Jessica Smith,appliances,32.0,delivered,completed,32.0,Male,,East,Platinum,Australia
5392.0,David Garcia,clothing,63.0,delivered,,62.0,Female,1.0,East,Platinum,China
5393.0,John Brown,clothing,124.0,cancelled,completed,56.0,,1.0,East,Gold,Russia
5394.0,Vivaan Patel,clothing,179.0,delivered,completed,56.0,Female,1.0,North,Gold,India
5395.0,Aarav Patel,appliances,173.0,delivered,completed,32.0,Male,1.0,South,Platinum,India
5396.0,,electronics,261.0,delivered,completed,53.0,Female,2.0,South,Gold,India
5397.0,,appliances,200.0,delivered,completed,20.0,Male,1.0,North,Platinum,
5398.0,Emily Johnson,,33.0,delivered,completed,18.0,Male,,North,Gold,USA
5399.0,,books,199.0,shipped,cancelled,24.0,Female,1.0,,Platinum,Italy
5400.0,,books,283.0,cancelled,completed,26.0,Male,3.0,South,Gold,Germany
5401.0,Jennifer Johnson,clothing,187.0,delivered,completed,18.0,Male,3.0,West,Platinum,Mexico
5402.0,Daniel Jones,books,233.0,pending,completed,22.0,,3.0,,Silver,USA
5403.0,Jessica Williams,,169.0,shipped,completed,,Male,1.0,North,Gold,UK
5404.0,Daniel Williams,books,35.0,pending,,53.0,Female,4.0,North,Platinum,USA
5405.0,Daniel Brown,,110.0,delivered,completed,27.0,,2.0,North,Silver,Australia
5406.0,John Williams,electronics,,delivered,cancelled,19.0,Female,4.0,,Platinum,
5407.0,Jennifer Smith,electronics,272.0,delivered,completed,40.0,Female,4.0,West,Silver,Japan
5408.0,John Jones,appliances,79.0,delivered,completed,56.0,Male,4.0,East,Platinum,Spain
5409.0,Sarah Miller,appliances,285.0,delivered,cancelled,46.0,Male,4.0,East,Platinum,
5410.0,Michael Smith,clothing,50.0,delivered,completed,36.0,Female,2.0,South,Platinum,Russia
5411.0,Daniel Garcia,clothing,,delivered,completed,,Male,4.0,East,Gold,
5412.0,,clothing,238.0,delivered,completed,64.0,Male,1.0,South,Silver,South Africa
,Jennifer Miller,books,100.0,,completed,37.0,Female,4.0,East,Silver,South Korea
5414.0,Sarah Jones,clothing,50.0,delivered,completed,29.0,Female,2.0,,,Germany
5415.0,Jessica Miller,appliances,253.0,,completed,28.0,Male,2.0,East,Gold,Australia
5416.0,Sarah Jones,electronics,55.0,delivered,completed,52.0,Male,4.0,West,Gold,Brazil
5417.0,David Williams,books,,shipped,completed,69.0,Male,1.0,West,Silver,Russia
5418.0,Emily Miller,clothing,151.0,cancelled,completed,66.0,Male,4.0,North,Gold,
5419.0,Daniel Johnson,books,,pending,completed,24.0,Female,3.0,East,Gold,Germany
5420.0,Sarah Garcia,books,49.0,pending,completed,40.0,,2.0,West,Silver,
5421.0,Jessica Garcia,clothing,,cancelled,completed,67.0,Male,4.0,South,Platinum,France
5422.0,Jessica Smith,books,23.0,delivered,cancelled,34.0,,3.0,East,Platinum,Italy
5423.0,Daniel Miller,electronics,256.0,cancelled,completed,65.0,Female,1.0,West,Silver,
5424.0,Daniel Williams,appliances,42.0,pending,completed,19.0,Female,3.0,North,Gold,USA
5425.0,Michael Johnson,appliances,35.0,pending,cancelled,22.0,Male,2.0,North,,Germany
5426.0,Sarah Jones,electronics,41.0,delivered,completed,,Female,3.0,South,Silver,Canada
5427.0,,books,91.0,delivered,cancelled,30.0,Male,3.0,South,Silver,Mexico
5428.0,Sarah Smith,clothing,,delivered,completed,28.0,Female,3.0,West,Silver,Australia
5429.0,Emily Davis,,126.0,delivered,pending,41.0,Female,,North,Silver,South Africa
5430.0,Jessica Williams,electronics,227.0,,completed,50.0,Male,,West,Gold,Mexico
5431.0,Emily Garcia,books,227.0,delivered,pending,44.0,Male,1.0,East,Platinum,Germany
5432.0,Jessica Jones,appliances,282.0,,pending,,Male,1.0,South,Silver,
5433.0,Emily Brown,books,70.0,delivered,completed,35.0,Male,4.0,South,Gold,Brazil
5434.0,,electronics,84.0,delivered,completed,38.0,,3.0,East,Silver,Germany
5435.0,Jennifer Johnson,appliances,284.0,delivered,completed,21.0,Male,2.0,East,Platinum,Australia
5436.0,Sarah Garcia,books,194.0,delivered,completed,58.0,Male,3.0,East,Silver,Spain
5437.0,Emily Davis,books,171.0,delivered,completed,49.0,Female,4.0,North,Gold,USA
5438.0,Jessica Brown,appliances,285.0,,completed,,Female,3.0,North,Silver,Canada
5439.0,Daniel Garcia,clothing,182.0,delivered,,66.0,Female,3.0,East,Platinum,Italy
5440.0,Jessica Brown,appliances,257.0,cancelled,completed,28.0,Male,2.0,South,Gold,Germany
5441.0,David Jones,clothing,,pending,completed,20.0,Female,,South,Gold,UK
5442.0,Aditi Sharma,electronics,35.0,pending,completed,68.0,Male,2.0,North,Platinum,India
5443.0,,,295.0,delivered,,69.0,Female,,North,Silver,Germany
5444.0,John Miller,appliances,258.0,,,38.0,,4.0,South,Silver,Russia
5445.0,Aarav Patel,appliances,88.0,delivered,completed,60.0,Male,1.0,West,,India
5446.0,John Johnson,electronics,25.0,cancelled,completed,31.0,Male,1.0,North,Platinum,Japan
5447.0,David Smith,clothing,239.0,pending,pending,23.0,Female,3.0,North,Gold,South Africa
5448.0,Sarah Johnson,electronics,273.0,delivered,completed,68.0,Female,1.0,South,Gold,South Korea
5449.0,Jennifer Smith,appliances,126.0,shipped,completed,46.0,Female,1.0,East,Platinum,USA
5450.0,Vidya Singh,electronics,,delivered,completed,,Male,3.0,South,Platinum,
5451.0,John Williams,appliances,187.0,delivered,,64.0,Female,3.0,North,Platinum,Japan
5452.0,Emily Jones,appliances,,delivered,completed,45.0,Female,4.0,East,Silver,
5453.0,Jessica Williams,electronics,101.0,,completed,60.0,Female,1.0,West,Gold,USA
5454.0,Daniel Garcia,clothing,73.0,delivered,completed,67.0,,3.0,East,Gold,Japan
5455.0,Sarah Davis,books,259.0,pending,completed,53.0,Male,1.0,West,Silver,South Korea
5456.0,Jennifer Brown,electronics,31.0,,completed,45.0,Male,2.0,South,Platinum,South Africa
5457.0,Emily Smith,books,228.0,delivered,completed,36.0,Male,2.0,East,Silver,Australia
5458.0,Daniel Williams,electronics,184.0,cancelled,completed,20.0,Female,4.0,East,Gold,Germany
5459.0,Sarah Davis,books,26.0,delivered,completed,29.0,Male,3.0,South,Silver,Russia
5460.0,David Davis,clothing,97.0,delivered,completed,,Male,1.0,West,Gold,Germany
5461.0,John Brown,clothing,84.0,delivered,completed,41.0,Male,2.0,West,Silver,Russia
,Jessica Jones,electronics,121.0,,completed,29.0,Female,3.0,,Silver,UK
5463.0,,appliances,190.0,delivered,completed,41.0,,2.0,East,Gold,Brazil
5464.0,Jennifer Brown,books,96.0,delivered,completed,18.0,Female,2.0,East,Gold,
5465.0,Emily Brown,appliances,67.0,,completed,45.0,Male,3.0,West,Silver,USA
5466.0,Michael Davis,appliances,274.0,,completed,33.0,Female,2.0,West,Silver,UK
5467.0,John Miller,appliances,101.0,pending,completed,38.0,,3.0,South,Silver,Russia
5468.0,Sarah Miller,clothing,228.0,shipped,completed,47.0,Female,4.0,West,Silver,Mexico
5469.0,Jennifer Davis,electronics,228.0,pending,completed,51.0,Female,3.0,South,Gold,Spain
5470.0,Michael Brown,electronics,103.0,delivered,completed,43.0,Female,2.0,,Platinum,South Africa
5471.0,Jessica Smith,clothing,29.0,,completed,52.0,Female,2.0,West,Gold,South Korea
5472.0,Michael Johnson,clothing,48.0,pending,completed,48.0,Female,1.0,West,Platinum,China
,John Johnson,electronics,135.0,delivered,cancelled,33.0,Male,4.0,,Gold,Spain
5474.0,David Garcia,appliances,288.0,delivered,completed,59.0,Female,2.0,North,Platinum,
5475.0,Daniel Brown,books,66.0,shipped,completed,46.0,Male,4.0,South,Gold,South Korea
5476.0,Sarah Garcia,books,,delivered,cancelled,46.0,Female,1.0,,Platinum,Canada
5477.0,Michael Williams,,,delivered,,,Male,4.0,North,Silver,Italy
5478.0,Michael Williams,appliances,237.0,shipped,completed,31.0,,3.0,West,Silver,Australia
5479.0,Daniel Brown,electronics,96.0,cancelled,completed,25.0,Male,4.0,South,Platinum,Brazil
5480.0,Vivaan Kumar,clothing,223.0,delivered,completed,19.0,Female,2.0,West,Silver,India
5481.0,Sarah Jones,electronics,63.0,delivered,pending,28.0,Male,2.0,West,Platinum,Japan
5482.0,Vivaan Sharma,appliances,175.0,delivered,pending,19.0,Female,3.0,,Platinum,
5483.0,,clothing,21.0,pending,completed,64.0,Female,2.0,West,Silver,UK
5484.0,Emily Davis,appliances,76.0,delivered,completed,,Male,1.0,North,Silver,South Africa
5485.0,,books,77.0,delivered,completed,22.0,Female,2.0,,Gold,Spain
5486.0,,books,273.0,cancelled,completed,24.0,Male,1.0,North,Platinum,Russia
5487.0,Sarah Jones,appliances,199.0,delivered,completed,40.0,,4.0,East,Gold,Mexico
5488.0,Jennifer Garcia,clothing,176.0,cancelled,completed,36.0,Male,4.0,North,Platinum,France
5489.0,Jessica Davis,clothing,54.0,cancelled,completed,36.0,Female,2.0,,Platinum,Mexico
5490.0,,electronics,94.0,delivered,pending,65.0,Male,2.0,North,Gold,South Africa
5491.0,Sarah Miller,books,94.0,pending,completed,36.0,Female,3.0,West,Silver,France
5492.0,Emily Miller,electronics,97.0,delivered,completed,66.0,Female,,North,Gold,USA
5493.0,Sarah Davis,electronics,274.0,pending,completed,,Male,1.0,East,Silver,UK
5494.0,Jennifer Miller,appliances,284.0,pending,pending,57.0,Female,3.0,East,Silver,Russia
5495.0,Jessica Johnson,appliances,86.0,delivered,pending,45.0,Female,3.0,South,Platinum,Australia
5496.0,Jessica Jones,,240.0,pending,completed,28.0,Female,4.0,West,Gold,China
5497.0,Sarah Smith,,183.0,shipped,completed,67.0,Female,3.0,West,Gold,Brazil
,David Jones,appliances,239.0,delivered,cancelled,28.0,,1.0,South,Silver,
5499.0,Sarah Jones,electronics,191.0,delivered,cancelled,26.0,Female,3.0,East,Silver,Italy
,David Smith,electronics,273.0,delivered,completed,31.0,Male,1.0,North,Platinum,Italy
5501.0,Jennifer Smith,electronics,229.0,delivered,completed,51.0,Male,1.0,South,Platinum,South Africa
5502.0,Michael Williams,electronics,207.0,,completed,,Female,2.0,South,Silver,Spain
5503.0,John Williams,electronics,210.0,shipped,completed,66.0,,4.0,South,Platinum,USA
,Jennifer Miller,electronics,234.0,delivered,pending,38.0,Male,4.0,South,Silver,South Africa
5505.0,Sarah Jones,appliances,,delivered,completed,65.0,Male,4.0,South,,Mexico
5506.0,Emily Brown,books,125.0,,completed,22.0,Female,4.0,East,Platinum,China
5507.0,Sarah Williams,electronics,38.0,delivered,completed,50.0,Female,1.0,South,Gold,Russia
5508.0,David Johnson,clothing,66.0,delivered,completed,26.0,Female,4.0,East,Silver,South Korea
5509.0,John Williams,appliances,84.0,delivered,completed,20.0,Male,4.0,East,Platinum,China
5510.0,Michael Williams,appliances,165.0,delivered,completed,31.0,Male,1.0,North,Silver,Italy
5511.0,,electronics,85.0,cancelled,completed,35.0,Female,2.0,South,Gold,Australia
,David Davis,appliances,24.0,delivered,completed,29.0,Male,4.0,South,Platinum,South Korea
5513.0,Vivaan Singh,electronics,112.0,delivered,completed,40.0,Female,3.0,,Gold,India
5514.0,Jessica Smith,books,113.0,delivered,cancelled,31.0,Male,2.0,West,Gold,
5515.0,,books,125.0,cancelled,completed,33.0,Male,2.0,West,Silver,India
5516.0,David Davis,appliances,,pending,completed,54.0,Male,,South,Gold,Mexico
5517.0,Daniel Miller,appliances,98.0,shipped,completed,37.0,Female,4.0,,Gold,South Korea
5518.0,David Garcia,clothing,231.0,,completed,37.0,Male,1.0,South,,Germany
5519.0,Michael Johnson,,27.0,delivered,,32.0,Male,4.0,West,Silver,Russia
5520.0,Sarah Smith,clothing,178.0,delivered,,58.0,Female,4.0,East,Gold,Canada
5521.0,Aarav Patel,books,287.0,delivered,cancelled,42.0,Female,2.0,West,Silver,India
5522.0,David Miller,books,168.0,delivered,completed,34.0,Male,1.0,,Platinum,Mexico
5523.0,,electronics,110.0,cancelled,completed,29.0,Male,4.0,East,Platinum,Germany
5524.0,Sarah Jones,books,255.0,delivered,completed,62.0,Female,4.0,North,Silver,France
5525.0,Daniel Garcia,clothing,187.0,delivered,,59.0,Female,4.0,East,Platinum,UK
5526.0,John Williams,appliances,212.0,pending,completed,56.0,Male,4.0,West,Gold,Italy
5527.0,,electronics,206.0,delivered,cancelled,24.0,Female,1.0,South,Gold,Brazil
5528.0,John Davis,clothing,290.0,,completed,25.0,Female,1.0,South,Silver,Spain
5529.0,John Johnson,appliances,133.0,delivered,completed,41.0,Female,1.0,West,,Spain
5530.0,Jessica Johnson,electronics,30.0,delivered,completed,64.0,,3.0,North,Platinum,Spain
,Daniel Jones,,74.0,shipped,completed,42.0,Male,1.0,South,Platinum,UK
5532.0,,clothing,277.0,delivered,pending,38.0,Female,1.0,North,Silver,Russia
5533.0,David Jones,appliances,,shipped,completed,67.0,Female,2.0,South,Platinum,Russia
